rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
14568,8959839,1,q1_q17_dr24_tce,15-JAN-2015,008/008959/008959839/dv/kplr008959839-001-20141002224145_dvs.pdf,008/008959/008959839/dv/kplr008959839-20141002224145_dvr.pdf,22.708200,133.720,2.45497e+06,1.60208940000e-02,50.9932760,89.870,1.1750000e-01,3.4330,5.4880000e-02,3.0480000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3669464,0.6401272,-0.3785512,0.0737440,60,mandel-agol_geometric_transit_model,1,2.0890000e+01,1.565e+03,1.937e+03,2.223e+01,7.800e+02,59,3.935e+02,6.75300e+01,1.7340000,0.160300,6.77e+02,1,,11111111111111111000000000000000,6170.00,4.47,-0.160,0.992,PHO1,KIC0,KIC0,DSEP,6.861e+00,1.978e+01,-4.0660e+00,0.69730,3.8550000e-01,2.8360e+01,1.0560000e+00,2.0560000e-01,3.01810000e+00,19.617766,45.204333,3.9360000e-01,8.2630000e-02,-1.3470000e-04,-9.1190000e-05,-2.06920000e-01,-3.75880000e-01,4.29070000e-01,0,0,0,-1.90490000e-01,-5.19540000e-01,0.5533600,0,0,0,99.7491,0.2332,0.0176,99.7052,0.2948,0.0000,PC,PC,1.46250448380000e-77,7.52216800e+00,-5.6691250000e-02,1.06605700e+00
14569,8978528,2,q1_q17_dr24_tce,15-JAN-2015,008/008978/008978528/dv/kplr008978528-002-20141002224145_dvs.pdf,008/008978/008978528/dv/kplr008978528-20141002224145_dvr.pdf,7.416330,135.854,2.45497e+06,2.15655590000e-02,23.0046130,88.640,5.4450000e-01,2.1290,6.3320000e-02,5.2280000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.7345742,-0.0531332,0.1824778,-0.0345696,183,mandel-agol_geometric_transit_model,1,2.0640000e+01,3.071e+03,3.636e+03,1.962e+01,2.314e+03,177,1.354e+03,2.17300e+02,1.2750000,0.061020,5.44e+02,2,,11111111111111111000000000000000,4135.00,4.71,-0.460,0.542,SPE60,SPE60,SPE60,DSEP,3.687e+00,1.800e+01,-2.7420e+00,0.82740,5.0250000e-02,2.1760e+01,1.1460000e+00,1.5230000e-01,3.49680000e+01,19.951158,45.227476,-1.6860000e+00,1.6730000e-01,1.0350000e-03,-3.2780000e-04,7.60700000e-02,-2.44830000e-01,2.56380000e-01,0,0,0,2.75380000e-01,-6.25270000e-01,0.6832300,0,0,0,99.1506,0.8054,0.0439,99.7091,0.2909,0.0000,PC,PC,5.43746064310000e-62,7.68494500e+00,-6.2905230000e-02,1.09014000e+00
14573,9008103,1,q1_q17_dr24_tce,15-JAN-2015,009/009008/009008103/dv/kplr009008103-001-20141002224145_dvs.pdf,009/009008/009008103/dv/kplr009008103-20141002224145_dvr.pdf,20.571800,142.803,2.45498e+06,2.05808200000e-02,24.2635920,88.010,8.4450000e-01,3.7120,2.4890000e-01,3.7740000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6193324,-0.5351816,1.2699552,-0.5456356,67,mandel-agol_geometric_transit_model,1,1.1270000e+01,1.873e+03,2.349e+03,1.249e+01,8.580e+02,65,1.926e+03,1.58300e+02,1.6190000,0.135300,5.04e+02,1,,11111111111111111000000000000000,4944.00,4.61,-0.080,0.721,PHO1,KIC0,KIC0,DSEP,1.412e+01,1.016e+01,-3.7070e+00,0.71200,8.5810000e-01,1.4270e+01,1.1090000e+00,3.6480000e-01,1.58590000e+01,19.072620,45.368741,5.2270000e-01,-9.6770000e-01,1.1330000e-04,-4.9680000e-04,-1.67530000e+00,3.01210000e+00,3.44660000e+00,0,0,0,-6.70610000e-01,-8.81220000e-03,0.6706700,0,0,0,93.9508,4.6152,1.4340,97.5483,1.4951,0.9566,PC,PC,6.69776467240000e-22,7.53387100e+00,-1.3868550000e-01,1.07909800e+00
14574,9008220,1,q1_q17_dr24_tce,15-JAN-2015,009/009008/009008220/dv/kplr009008220-001-20141002224145_dvs.pdf,009/009008/009008220/dv/kplr009008220-20141002224145_dvr.pdf,9.391040,132.975,2.45497e+06,7.04746380000e-02,11.8028670,85.320,9.6340000e-01,2.8360,1.5980000e+00,2.9200000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4011664,0.5317512,-0.2410504,0.0193588,148,mandel-agol_geometric_transit_model,1,1.7010000e+02,2.949e+03,3.468e+03,2.046e+02,1.885e+03,144,4.296e+03,4.40900e+02,7.6600000,0.089130,9.03e+02,1,,11111111111111111000000000000000,6122.00,4.47,-0.100,0.996,PHO1,KIC0,KIC0,DSEP,2.610e+01,1.743e+02,-2.6020e+00,0.73330,3.1540000e+00,2.3770e+02,9.7560000e-01,1.4930000e-02,1.14550000e+01,19.076802,45.332580,8.6900000e-02,7.0290000e-02,-3.8360000e-04,3.8130000e-05,-2.25410000e-02,-9.65050000e-03,2.45200000e-02,0,0,0,-5.99710000e-02,6.58230000e-02,0.0890460,0,0,0,60.7774,38.7309,0.4917,65.3284,30.9673,3.7043,PC,PC,0.00000000000000e+00,7.76526700e+00,-3.9834050000e-02,1.09834600e+00
14579,9027909,1,q1_q17_dr24_tce,15-JAN-2015,009/009027/009027909/dv/kplr009027909-001-20141002224145_dvs.pdf,009/009027/009027909/dv/kplr009027909-20141002224145_dvr.pdf,64.659600,170.175,2.45500e+06,1.41348890000e-02,61.8153270,89.750,2.7050000e-01,7.8100,1.1730000e-01,2.3470000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3946740,0.5733460,-0.3119752,0.0509568,22,mandel-agol_geometric_transit_model,1,1.3470000e+01,1.294e+03,1.546e+03,1.564e+01,2.600e+02,19,1.434e+02,4.30800e+01,1.5960000,0.325400,4.88e+02,1,,11111111111111111000000000000000,6197.00,4.45,-0.080,1.035,PHO1,KIC0,KIC0,DSEP,5.490e+00,1.357e+01,-2.6970e+00,0.74520,6.5810000e-01,1.8210e+01,9.9270000e-01,1.9880000e-01,8.09960000e-01,19.598248,45.350738,-5.3240000e-01,1.3610000e-01,1.0820000e-04,3.8960000e-06,6.35120000e-01,1.30880000e-01,6.48470000e-01,0,0,0,6.34690000e-01,2.35020000e-01,0.6768000,0,0,0,98.0105,1.9630,0.0265,99.4020,0.5980,0.0000,PC,PC,1.42486562670000e-33,7.88469300e+00,-3.7655420000e-01,1.16056900e+00
14590,9100484,1,q1_q17_dr24_tce,15-JAN-2015,009/009100/009100484/dv/kplr009100484-001-20141002224145_dvs.pdf,009/009100/009100484/dv/kplr009100484-20141002224145_dvr.pdf,8.750580,139.478,2.45497e+06,3.45644240000e-02,11.3798870,85.520,8.8880000e-01,3.1100,4.4300000e-01,9.7060000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.7089716,-0.7202052,1.3975267,-0.5516712,127,mandel-agol_geometric_transit_model,1,2.9610000e+01,2.985e+03,3.746e+03,3.000e+01,1.625e+03,124,8.793e+02,1.48000e+02,2.9420000,0.079760,6.81e+02,1,,00011111111111111000000000000000,4939.00,4.60,0.360,0.780,KIC0,KIC0,KIC0,DSEP,5.461e+00,2.730e+01,-3.9550e+00,0.79690,3.1350000e-02,3.4260e+01,1.0850000e+00,1.4490000e-01,3.40550000e+01,19.717380,45.456921,-3.2720000e-01,-1.6880000e+00,3.1970000e-05,-7.4750000e-04,1.29560000e+00,7.43840000e+00,7.55040000e+00,0,0,0,3.16040000e-01,-2.44650000e-02,0.3169900,0,0,0,93.7742,6.0830,0.1428,96.9726,2.4327,0.5946,PC,PC,6.57417728610000e-141,7.63642900e+00,-6.9109670000e-02,1.08424700e+00
14592,9100953,1,q1_q17_dr24_tce,15-JAN-2015,009/009100/009100953/dv/kplr009100953-001-20141002224145_dvs.pdf,009/009100/009100953/dv/kplr009100953-20141002224145_dvr.pdf,8.701780,138.248,2.45497e+06,1.94768730000e-02,10.2249740,84.970,8.9580000e-01,3.1640,2.8490000e-01,3.1380000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5692928,-0.2685464,0.9287440,-0.4470752,127,mandel-agol_geometric_transit_model,1,1.1850000e+01,3.093e+03,3.667e+03,1.218e+01,1.651e+03,126,9.986e+02,1.83600e+02,1.7000000,0.077650,7.50e+02,3,,00011111111111111000000000000000,5295.00,4.55,-0.100,0.800,KIC0,KIC0,KIC0,DSEP,1.237e+01,1.164e+01,-3.4350e+00,0.67910,2.4700000e+00,1.7150e+01,1.0180000e+00,2.9500000e-01,6.48290000e-01,19.726990,45.405621,-4.4600000e-01,6.8640000e-01,1.0290000e-04,-1.6020000e-04,-8.45330000e-02,-5.00860000e-01,5.07940000e-01,0,0,0,-1.25940000e-01,-3.87510000e-01,0.4074600,0,0,0,98.7803,1.1312,0.0885,99.5177,0.3796,0.1027,PC,PC,2.52769212790000e-28,7.52539700e+00,-4.5016320000e-02,1.06509400e+00
14593,9119458,1,q1_q17_dr24_tce,15-JAN-2015,009/009119/009119458/dv/kplr009119458-001-20141002224145_dvs.pdf,009/009119/009119458/dv/kplr009119458-20141002224145_dvr.pdf,11.530300,139.136,2.45497e+06,2.77592350000e-02,38.7480530,89.550,3.0590000e-01,2.2300,6.6280000e-02,9.1280000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4701982,0.2075036,0.2526832,-0.1882478,117,mandel-agol_geometric_transit_model,1,4.0520000e+01,2.509e+03,2.616e+03,4.958e+01,1.508e+03,115,1.423e+03,2.98400e+02,3.4900000,0.097920,8.73e+02,1,,11111111111111111000000000000000,5770.00,4.29,-0.060,1.152,PHO1,KIC0,KIC0,DSEP,9.543e+00,4.017e+01,-3.0830e+00,0.69290,1.7660000e-01,5.7970e+01,1.0090000e+00,7.6760000e-02,1.28820000e+01,20.060557,45.457863,1.4770000e+00,-2.5210000e-02,-4.8670000e-04,-1.6850000e-05,2.50540000e-02,-2.78820000e-02,3.74850000e-02,0,0,0,-6.20470000e-02,-1.93860000e-01,0.2035500,0,0,0,93.1083,6.6721,0.2196,96.4894,2.8547,0.6559,PC,PC,5.58287824030000e-306,7.57693400e+00,-7.7000420000e-02,1.07688800e+00
14606,9205907,1,q1_q17_dr24_tce,15-JAN-2015,009/009205/009205907/dv/kplr009205907-001-20141002224145_dvs.pdf,009/009205/009205907/dv/kplr009205907-20141002224145_dvr.pdf,12.022900,136.208,2.45497e+06,3.24655650000e-02,30.9889820,88.250,9.4760000e-01,1.2150,3.0120000e-01,7.8930000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3521414,0.6306668,-0.3129784,0.0366304,114,mandel-agol_geometric_transit_model,1,2.1630000e+01,1.351e+03,1.671e+03,1.962e+01,1.469e+03,112,8.608e+02,1.22700e+02,3.1140000,0.101600,7.76e+02,1,,11111111111111111000000000000000,5982.00,4.54,-0.280,0.879,PHO1,KIC0,KIC0,DSEP,7.193e+00,1.763e+01,-2.9870e+00,0.84080,3.9680000e-01,2.0970e+01,1.2270000e+00,1.6940000e-01,4.23150000e-01,19.044914,45.639948,-1.5900000e-01,3.1650000e-01,1.0010000e-04,-1.4170000e-04,-1.94090000e-01,-1.32520000e-01,2.35020000e-01,0,0,0,-2.63950000e-01,-1.74710000e-01,0.3165300,0,0,0,93.2930,6.6481,0.0589,97.1458,2.8482,0.0059,PC,PC,1.27067283850000e-54,8.00542600e+00,-1.3471480000e-01,1.14475000e+00
14616,8880123,1,q1_q17_dr24_tce,15-JAN-2015,008/008880/008880123/dv/kplr008880123-001-20141002224145_dvs.pdf,008/008880/008880123/dv/kplr008880123-20141002224145_dvr.pdf,46.716300,145.506,2.45498e+06,1.76708630000e-02,39.9957100,89.150,5.9580000e-01,7.3620,1.9630000e-01,3.4200000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4030070,0.4835144,-0.1415014,-0.0281314,31,mandel-agol_geometric_transit_model,1,1.3360000e+01,1.870e+03,2.398e+03,1.555e+01,3.770e+02,28,1.922e+02,4.06400e+01,1.7970000,0.255400,5.06e+02,1,,11111111111111111000000000000000,6003.00,4.51,-0.140,0.932,PHO1,KIC0,KIC0,DSEP,6.898e+00,1.232e+01,-3.8850e+00,0.78150,1.9650000e+00,1.5760e+01,1.0840000e+00,3.1550000e-01,4.80500000e+00,19.321883,45.102646,-1.3840000e+00,-4.1120000e-01,4.0400000e-04,1.2980000e-04,-4.83990000e-01,-7.96880000e-02,4.90510000e-01,0,0,0,-6.41180000e-01,-2.63600000e-01,0.6932500,0,0,0,99.1674,0.7886,0.0440,99.7120,0.2880,0.0000,PC,PC,4.66862970000000e-30,7.57980600e+00,-4.2381720000e-01,1.12439500e+00
14622,8905246,1,q1_q17_dr24_tce,15-JAN-2015,008/008905/008905246/dv/kplr008905246-001-20141002224145_dvs.pdf,008/008905/008905246/dv/kplr008905246-20141002224145_dvr.pdf,27.637100,143.934,2.45498e+06,2.65523080000e-02,85.1595160,89.500,7.4290000e-01,1.7560,9.8350000e-02,7.0790000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6359072,-0.4464888,1.1117415,-0.4997632,47,mandel-agol_geometric_transit_model,1,3.3910000e+01,6.459e+02,7.593e+02,4.088e+01,5.980e+02,45,1.619e+03,1.37700e+02,7.0320000,0.192900,8.16e+02,1,,11111111111111111000000000000000,5214.00,3.77,0.060,2.427,PHO1,KIC0,KIC0,DSEP,1.123e+01,2.785e+01,-3.3200e+00,0.72930,8.4240000e-02,3.8190e+01,1.2180000e+00,1.1920000e-01,4.48120000e+00,19.871719,45.188974,-2.5780000e-01,-2.0240000e-01,1.9580000e-04,1.8350000e-04,-1.40380000e-01,1.18470000e-01,1.83690000e-01,0,0,0,-6.66900000e-02,2.15590000e-01,0.2256700,0,0,0,82.5807,16.6581,0.7613,89.1706,8.8910,1.9383,PC,PC,4.73656980980000e-130,7.98054900e+00,-2.7442130000e-01,1.16048000e+00
14625,8938937,1,q1_q17_dr24_tce,15-JAN-2015,008/008938/008938937/dv/kplr008938937-001-20141002224145_dvs.pdf,008/008938/008938937/dv/kplr008938937-20141002224145_dvr.pdf,37.108600,166.234,2.45500e+06,1.92615410000e-02,58.7953430,89.530,4.8520000e-01,4.3220,1.0620000e-01,4.2800000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5695120,-0.1605406,0.7352574,-0.3736214,36,mandel-agol_geometric_transit_model,1,9.1080000e+00,1.151e+03,1.420e+03,9.481e+00,4.680e+02,35,2.428e+02,5.78600e+01,1.8080000,0.216100,4.92e+02,1,,11111111111111111000000000000000,5591.00,4.56,0.070,0.860,PHO1,KIC0,KIC0,DSEP,7.407e+00,8.798e+00,-3.3330e+00,0.64210,1.1960000e+00,1.3700e+01,1.0350000e+00,3.7880000e-01,2.51830000e+00,19.053430,45.216741,-1.0480000e+00,-3.2220000e-01,5.1210000e-04,3.4920000e-04,-9.15140000e-02,7.14550000e-01,7.20390000e-01,0,0,0,-1.42360000e-01,6.94570000e-01,0.7090100,0,0,0,95.2645,3.3793,1.3562,98.3436,1.0282,0.6282,PC,PC,7.80656907040000e-17,7.55570200e+00,-1.4812590000e-01,1.08415800e+00
14630,8962094,1,q1_q17_dr24_tce,15-JAN-2015,008/008962/008962094/dv/kplr008962094-001-20141002224145_dvs.pdf,008/008962/008962094/dv/kplr008962094-20141002224145_dvr.pdf,30.864400,142.071,2.45498e+06,2.33387280000e-02,59.6021140,89.300,7.2490000e-01,2.8570,1.3400000e-01,5.5890000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4634572,0.1838184,0.3132928,-0.2181456,44,mandel-agol_geometric_transit_model,1,4.8870000e+01,1.044e+03,1.196e+03,5.238e+01,5.720e+02,43,3.810e+02,7.70300e+01,2.1370000,0.187600,5.31e+02,4,,11111111111111111000000000000000,5695.00,4.56,-0.160,0.839,SPE59,SPE59,SPE59,DSEP,1.320e+01,4.759e+01,-3.5510e+00,0.75330,9.1850000e-02,6.3170e+01,1.0270000e+00,7.4620000e-02,1.09690000e+01,19.664890,45.213620,-4.2040000e-01,-2.5210000e-01,2.2660000e-04,1.0910000e-04,-9.72390000e-02,5.34310000e-02,1.10950000e-01,0,0,0,-5.76990000e-02,4.82230000e-02,0.0751970,0,0,0,98.0052,1.9534,0.0415,99.4045,0.5955,0.0000,PC,PC,0.00000000000000e+00,7.56197700e+00,-8.6261160000e-02,1.07662900e+00
14637,9009036,1,q1_q17_dr24_tce,15-JAN-2015,009/009009/009009036/dv/kplr009009036-001-20141002224145_dvs.pdf,009/009009/009009036/dv/kplr009009036-20141002224145_dvr.pdf,6.762910,135.674,2.45497e+06,7.54797510000e-03,3.8267153,76.380,9.0090000e-01,6.0900,2.3480000e-01,4.9680000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3211232,0.8639520,-0.7411704,0.2354288,198,mandel-agol_geometric_transit_model,1,1.1370000e+01,9.202e+03,1.096e+04,1.497e+01,2.509e+03,192,2.084e+03,8.81500e+02,0.9513000,0.073930,1.14e+03,1,,11111111111111111000000000000000,6528.00,4.38,-0.160,1.155,PHO1,KIC0,KIC0,DSEP,5.224e+00,1.005e+01,-2.6080e+00,0.60990,7.9090000e-02,1.6480e+01,1.1310000e+00,2.5940000e-01,7.50400000e-01,19.102904,45.304761,-1.6580000e-01,-3.9290000e-01,1.1260000e-05,1.7900000e-05,-9.61900000e-01,1.35030000e+00,1.65790000e+00,0,0,0,-8.65710000e-01,1.35090000e+00,1.6045000,0,0,0,32.0292,54.8367,13.1341,24.2900,56.3091,19.4009,PC,AFP,1.15784303000000e-21,7.50473300e+00,-9.6819000000e-02,1.06940300e+00
14649,9085563,1,q1_q17_dr24_tce,15-JAN-2015,009/009085/009085563/dv/kplr009085563-001-20141002224145_dvs.pdf,009/009085/009085563/dv/kplr009085563-20141002224145_dvr.pdf,54.649500,176.032,2.45501e+06,1.85624040000e-02,44.9957090,89.440,4.4350000e-01,8.5080,1.9220000e-01,3.9480000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4289888,0.4431368,-0.1194748,-0.0318924,19,mandel-agol_geometric_transit_model,1,1.2800000e+01,1.300e+03,1.491e+03,1.721e+01,2.340e+02,17,1.422e+02,3.64600e+01,2.1590000,0.289700,5.17e+02,1,,00011111111111111000000000000000,6112.00,4.42,0.020,1.066,KIC0,KIC0,KIC0,DSEP,5.125e+00,1.315e+01,-3.0610e+00,0.69830,3.7670000e+00,1.8830e+01,9.7330000e-01,2.3280000e-01,5.91870000e+00,19.372697,45.439502,1.7380000e-01,-7.4780000e-01,9.6340000e-06,5.6380000e-04,-2.64120000e-01,-4.06590000e-01,4.84850000e-01,0,0,0,-7.61840000e-02,-1.51600000e-01,0.1696700,0,0,0,99.5453,0.4458,0.0089,99.7904,0.2096,0.0000,PC,PC,4.94983612020000e-34,7.62911800e+00,-2.3278260000e-01,1.10551900e+00
