rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
174,1295289,1,q1_q17_dr24_tce,15-JAN-2015,001/001295/001295289/dv/kplr001295289-001-20141002224145_dvs.pdf,001/001295/001295289/dv/kplr001295289-20141002224145_dvr.pdf,459.319000,260.207,2.45509e+06,4.63152310000e-02,519.1055600,89.900,8.6790000e-01,3.9500,6.3030000e-01,1.8360000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6569766,-0.5785964,1.2774568,-0.5416238,3,mandel-agol_geometric_transit_model,1,4.9480000e+00,5.238e+01,4.927e+01,1.362e+01,3.900e+01,2,2.843e+01,8.04500e+00,3.9670000,1.107000,1.88e+02,0,,11111111111111111000000000000000,5068.00,4.58,0.140,0.785,PHO1,KIC0,KIC0,DSEP,1.851e+01,7.236e+00,-3.6890e+00,0.64010,4.1450000e-16,1.1300e+01,6.8390000e-01,5.0990000e-01,4.31410000e+00,19.435708,36.995369,-1.2070000e+00,-3.3530000e+00,1.9020000e-03,3.5840000e-03,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,1.1826,0.8155,98.0019,0.1090,0.9994,98.8916,NTP,NTP,1.69016574860000e-09,8.05093300e+00,-3.9177300000e-01,1.29047200e+00
190,2168333,2,q1_q17_dr24_tce,15-JAN-2015,002/002168/002168333/dv/kplr002168333-002-20141002224145_dvs.pdf,002/002168/002168333/dv/kplr002168333-20141002224145_dvr.pdf,0.629072,131.733,2.45496e+06,1.39469010000e-02,1.0015411,10.590,9.8450000e-01,1.1640,3.8140000e-01,1.3290000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5165744,0.1985572,-0.0182080,-0.0423290,1372,mandel-agol_geometric_transit_model,1,1.8790000e+01,2.142e+04,2.361e+04,1.813e+01,1.462e+04,1124,2.358e+04,2.15300e+03,4.7930000,0.018960,4.75e+03,0,,11111111111111111000000000000000,8363.00,3.80,0.070,3.149,KIC0,KIC0,KIC0,DSEP,4.420e+00,1.149e+01,-1.0480e+01,4.45900,1.4790000e-05,2.5760e+00,1.6360000e+00,9.1210000e-01,1.43480000e-01,19.545720,37.593473,-4.9780000e-02,3.3390000e-01,-1.9780000e-06,-5.5670000e-07,-2.17520000e-01,-6.48190000e-01,6.83710000e-01,0,0,0,-4.47050000e-01,-8.51100000e-01,0.9613700,0,0,0,0.4522,20.3301,79.2178,0.0714,6.6929,93.2357,NTP,NTP,1.45284692580000e-23,7.78636600e+00,-1.5057630000e+00,1.30773100e+00
197,2308603,1,q1_q17_dr24_tce,15-JAN-2015,002/002308/002308603/dv/kplr002308603-001-20141002224145_dvs.pdf,002/002308/002308603/dv/kplr002308603-20141002224145_dvr.pdf,459.313000,260.213,2.45509e+06,7.30079760000e-02,223.2295400,89.740,9.9990000e-01,6.1180,3.0590000e+00,1.6200000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6693940,-0.5279814,1.1893130,-0.5217742,3,mandel-agol_geometric_transit_model,1,7.3790000e+00,1.026e+02,9.770e+01,6.863e+00,3.900e+01,2,3.165e+01,1.96000e+00,12.1300000,1.141000,2.68e+02,0,,11111111111111111000000000000000,5249.00,4.04,0.200,1.523,PHO1,KIC0,KIC0,DSEP,1.285e+01,9.930e+00,-4.5250e+00,0.65800,6.3620000e+01,1.5090e+01,7.4310000e-01,4.5570000e-01,1.01380000e+01,19.511780,37.696542,-1.8910000e+00,-1.1100000e+00,3.2730000e-03,7.8750000e-04,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,1.0692,0.9531,97.9777,0.1056,0.9986,98.8957,NTP,NTP,5.96053319160000e-10,8.66273600e+00,-4.8391510000e+00,2.42869700e+00
238,2282763,1,q1_q17_dr24_tce,15-JAN-2015,002/002282/002282763/dv/kplr002282763-001-20141002224145_dvs.pdf,002/002282/002282763/dv/kplr002282763-20141002224145_dvr.pdf,1.053440,131.592,2.45496e+06,4.41036480000e-03,1.1026485,34.900,9.0440000e-01,3.1900,7.5420000e-02,1.6970000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4423400,0.3641880,-0.1303208,-0.0175144,1268,mandel-agol_geometric_transit_model,1,2.3180000e+00,3.084e+04,3.915e+04,1.413e+01,1.616e+04,1242,4.683e+04,4.47800e+03,1.5760000,0.025750,3.99e+03,0,,11111111111111111000000000000000,8014.00,3.72,-0.080,3.274,KIC0,KIC0,KIC0,DSEP,7.189e+00,8.845e+00,-6.6620e+00,5.21700,6.1340000e-03,1.6950e+00,2.6210000e-01,7.5320000e-01,1.10110000e+01,19.059996,37.607427,5.7330000e-01,-1.8820000e+00,-1.0140000e-05,3.1520000e-05,-7.65070000e-03,2.27380000e-01,2.27510000e-01,0,0,0,8.65310000e-03,2.46040000e-01,0.2461900,0,0,0,0.0128,8.2538,91.7334,0.0000,1.9149,98.0851,NTP,NTP,1.20993661540000e-10,9.90024400e+00,2.0776440000e-01,1.36398300e+00
239,2282763,2,q1_q17_dr24_tce,15-JAN-2015,002/002282/002282763/dv/kplr002282763-002-20141002224145_dvs.pdf,002/002282/002282763/dv/kplr002282763-20141002224145_dvr.pdf,0.688266,131.723,2.45496e+06,8.28428700000e-03,2.4027382,73.180,6.9530000e-01,1.5980,2.5220000e-02,7.1050000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4423400,0.3641880,-0.1303208,-0.0175144,1290,mandel-agol_geometric_transit_model,1,9.3650000e+00,1.545e+04,1.802e+04,1.023e+01,1.496e+04,1150,3.327e+04,2.61400e+03,2.9600000,0.019390,4.59e+03,0,,11111111111111111000000000000000,8014.00,3.72,-0.080,3.274,KIC0,KIC0,KIC0,DSEP,4.022e+00,8.237e+00,-7.0270e+00,3.74500,1.5510000e-02,2.1990e+00,1.1370000e+00,8.5310000e-01,4.18730000e+00,19.059989,37.607910,2.9090000e-01,-1.4310000e-01,-2.2360000e-05,8.4100000e-06,-3.48060000e-02,-3.40250000e-02,4.86740000e-02,0,0,0,-5.30850000e-02,-5.99050000e-02,0.0800410,0,0,0,0.2962,4.7776,94.9262,0.0002,1.2149,98.7849,NTP,NTP,2.12956923920000e-11,8.86487600e+00,9.6466490000e-02,1.23450600e+00
240,2282763,3,q1_q17_dr24_tce,15-JAN-2015,002/002282/002282763/dv/kplr002282763-003-20141002224145_dvs.pdf,002/002282/002282763/dv/kplr002282763-20141002224145_dvr.pdf,3.761670,133.821,2.45497e+06,1.12029040000e-02,10.4690210,89.530,8.5220000e-02,2.7660,3.0860000e-02,1.4640000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4423400,0.3641880,-0.1303208,-0.0175144,207,mandel-agol_geometric_transit_model,1,6.6760000e+00,2.975e+03,3.775e+03,1.054e+01,1.885e+03,144,1.892e+03,3.63700e+02,4.0020000,0.060160,2.61e+03,0,,11111111111111111000000000000000,8014.00,3.72,-0.080,3.274,KIC0,KIC0,KIC0,DSEP,3.310e+00,7.831e+00,-6.1960e+00,1.60900,4.2690000e-03,4.8680e+00,8.5250000e-01,7.9120000e-01,5.99040000e+00,19.059990,37.607959,3.2660000e-01,3.0610000e-02,-5.1310000e-05,-8.0980000e-06,1.90380000e-01,2.13820000e-01,2.86290000e-01,0,0,0,1.80330000e-01,1.83620000e-01,0.2573600,0,0,0,3.3163,17.1466,79.5371,0.3555,5.1341,94.5103,NTP,NTP,2.34460709720000e-09,9.48867800e+00,4.5479990000e-02,1.32910000e+00
241,2308957,1,q1_q17_dr24_tce,15-JAN-2015,002/002308/002308957/dv/kplr002308957-001-20141002224145_dvs.pdf,002/002308/002308957/dv/kplr002308957-20141002224145_dvr.pdf,1.109820,132.165,2.45497e+06,3.67090580000e-01,3.3027826,88.260,1.0000000e-01,3.5000,9.4710000e-01,1.5860000e+05,0,0,claret_nonlinear_limb_darkening_model_2011,0.3630600,0.5850936,-0.2469884,0.0105060,1216,mandel-agol_geometric_transit_model,0,-1.0000000e+00,-1.000e+00,-1.000e+00,1.775e+03,1.468e+04,1128,4.052e+06,1.09300e+06,43.5400000,0.020510,1.91e+03,1,1,11111111111111111000000000000000,5947.00,4.34,-0.240,1.087,PHO1,KIC0,KIC0,DSEP,1.114e+03,7.195e+03,-6.0200e+00,0.50470,0.0000000e+00,1.4260e+04,-1.3900000e-04,8.3660000e-04,-1.00000000e+00,0.000000,0.000000,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.0000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0,0,0,0.00000000e+00,0.00000000e+00,0.0000000,0,0,0,2.8290,63.3947,33.7763,1.2560,69.5900,29.1540,NTP,AFP,-1.00000000000000e+00,-1.00000000e+00,-1.0000000000e+00,-1.00000000e+00
242,2309568,1,q1_q17_dr24_tce,15-JAN-2015,002/002309/002309568/dv/kplr002309568-001-20141002224145_dvs.pdf,002/002309/002309568/dv/kplr002309568-20141002224145_dvr.pdf,373.850000,430.816,2.45526e+06,2.28629210000e-02,191.6593600,89.820,6.1460000e-01,12.1800,4.3190000e-01,5.6460000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3492592,0.7659928,-0.6057664,0.1787620,3,mandel-agol_geometric_transit_model,1,6.5630000e+00,2.802e+02,3.526e+02,1.066e+01,3.900e+01,2,6.388e+01,9.05300e-01,2.8620000,1.065000,2.94e+02,0,,11111111111111111000000000000000,6432.00,4.38,-0.120,1.147,PHO1,KIC0,KIC0,DSEP,6.655e+00,7.971e+00,-4.6960e+00,0.66840,9.0810000e-03,1.1930e+01,8.2340000e-01,5.8920000e-01,3.03250000e+00,19.526369,37.635757,1.1550000e+00,1.1430000e+00,-3.4060000e-04,-7.1440000e-04,9.23710000e-01,-1.62410000e+00,1.86840000e+00,0,0,0,8.53350000e-01,-1.59130000e+00,1.8056000,0,0,0,3.5801,2.0329,94.3871,0.1391,1.0777,98.7831,NTP,NTP,2.18732326570000e-09,9.06637800e+00,-1.4416550000e+00,1.60232900e+00
243,2309568,2,q1_q17_dr24_tce,15-JAN-2015,002/002309/002309568/dv/kplr002309568-002-20141002224145_dvs.pdf,002/002309/002309568/dv/kplr002309568-20141002224145_dvr.pdf,5.474030,132.680,2.45497e+06,8.42330890000e-03,2.7712582,83.730,3.0280000e-01,14.5100,1.3340000e-01,8.2400000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3492592,0.7659928,-0.6057664,0.1787620,249,mandel-agol_geometric_transit_model,1,7.8120000e+00,2.829e+04,3.354e+04,2.839e+01,3.120e+03,239,5.568e+03,3.57100e+03,1.0540000,0.063770,1.20e+03,0,,11111111111111111000000000000000,6432.00,4.38,-0.120,1.147,PHO1,KIC0,KIC0,DSEP,2.820e+00,7.556e+00,-6.3800e+00,2.54600,1.9500000e-01,2.9680e+00,1.0340000e+00,8.4430000e-01,6.83820000e+01,19.526260,37.634741,-3.5250000e+00,-2.5150000e+00,3.3600000e-04,1.9720000e-04,-1.51170000e-01,-5.58090000e-01,5.78200000e-01,0,0,0,3.83150000e-03,-3.31400000e-01,0.3314200,0,0,0,1.5996,12.5404,85.8600,0.1621,2.9467,96.8912,NTP,NTP,1.44572598610000e-11,8.07607500e+00,-6.2803520000e-02,1.14538400e+00
255,2579147,2,q1_q17_dr24_tce,15-JAN-2015,002/002579/002579147/dv/kplr002579147-002-20141002224145_dvs.pdf,002/002579/002579147/dv/kplr002579147-20141002224145_dvr.pdf,14.706100,144.903,2.45498e+06,1.98800200000e-02,7.0611544,87.560,3.0010000e-01,15.5100,3.3160000e-01,4.5130000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4280572,0.7718188,-0.8414606,0.3126280,91,mandel-agol_geometric_transit_model,1,9.7680000e+00,1.070e+04,1.265e+04,2.748e+01,1.144e+03,87,1.765e+03,1.17300e+03,5.2130000,0.142000,1.33e+03,0,,11111111111111111000000000000000,7301.00,3.92,0.020,2.403,PHO1,KIC0,KIC0,DSEP,4.525e+00,1.071e+01,-1.0250e+01,2.95900,6.2940000e-04,3.6210e+00,9.1160000e-01,9.5630000e-01,1.10160000e+00,19.477156,37.833087,-1.2320000e-01,-2.2750000e-01,3.8120000e-05,1.6680000e-05,7.45980000e-02,-2.51450000e-02,7.87220000e-02,0,0,0,4.30550000e-02,3.81340000e-02,0.0575150,0,0,0,3.5195,16.8561,79.6244,0.3986,4.9958,94.6056,NTP,NTP,5.07603584370000e-09,1.32030100e+01,3.4990820000e-01,1.80956300e+00
258,2696938,1,q1_q17_dr24_tce,15-JAN-2015,002/002696/002696938/dv/kplr002696938-001-20141002224145_dvs.pdf,002/002696/002696938/dv/kplr002696938-20141002224145_dvr.pdf,573.587000,131.578,2.45496e+06,3.13447660000e-02,422.2403400,89.970,2.1860000e-01,10.4600,3.3340000e-01,1.1480000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.2802882,0.9758912,-0.8672970,0.2852668,3,mandel-agol_geometric_transit_model,1,8.6400000e+00,3.272e+02,2.261e+02,2.777e+01,3.900e+01,2,1.582e+02,1.24700e+01,4.9800000,1.403000,2.91e+02,0,,11111111111111111000000000000000,6484.00,4.16,-0.260,1.456,PHO1,KIC0,KIC0,DSEP,1.689e+01,1.029e+01,-4.6480e+00,0.74160,7.2200000e-01,1.3880e+01,8.3950000e-01,4.5160000e-01,4.62670000e+00,19.142203,37.931557,7.1080000e-01,8.5250000e-01,-2.4170000e-04,-2.7520000e-04,-4.90540000e-01,7.85690000e+00,7.87220000e+00,0,0,0,2.41950000e+00,8.02470000e+00,8.3815000,0,0,0,2.0173,2.1871,95.7956,0.1185,1.1136,98.7679,NTP,NTP,1.34417079740000e-06,1.08726500e+01,1.2060780000e+00,1.93631800e+00
276,1576558,1,q1_q17_dr24_tce,15-JAN-2015,001/001576/001576558/dv/kplr001576558-001-20141002224145_dvs.pdf,001/001576/001576558/dv/kplr001576558-20141002224145_dvr.pdf,3.795840,134.649,2.45497e+06,4.19078020000e-03,1.5173911,66.700,6.0030000e-01,15.3800,1.0010000e-01,1.8970000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2800152,1.0558968,-1.0414892,0.3677540,359,mandel-agol_geometric_transit_model,1,7.3710000e+00,3.015e+04,3.638e+04,1.722e+01,4.576e+03,351,7.245e+03,2.36300e+03,0.8085000,0.052830,1.75e+03,0,,11111111111111111000000000000000,6861.00,4.08,-0.240,1.768,PHO1,KIC0,KIC0,DSEP,8.770e+00,7.457e+00,-7.2280e+00,2.48100,4.6320000e+00,3.0060e+00,9.8860000e-01,9.6940000e-01,3.98680000e+00,19.470812,37.150718,6.6690000e-02,1.3970000e+00,-3.6080000e-06,-2.6490000e-05,-3.04450000e-01,-1.14040000e+00,1.18040000e+00,0,0,0,-2.57390000e-01,-1.17050000e+00,1.1984000,0,0,0,0.1589,3.1954,96.6457,0.0000,1.1147,98.8853,NTP,NTP,1.86091788150000e-06,1.09485500e+01,9.3185950000e-01,1.41034700e+00
299,2558488,1,q1_q17_dr24_tce,15-JAN-2015,002/002558/002558488/dv/kplr002558488-001-20141002224145_dvs.pdf,002/002558/002558488/dv/kplr002558488-20141002224145_dvr.pdf,1.287850,132.403,2.45497e+06,4.27086310000e-03,1.0042192,20.920,9.3800000e-01,3.5140,1.2070000e-01,1.4640000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3605428,0.7394204,-0.5731808,0.1680168,1041,mandel-agol_geometric_transit_model,1,7.6760000e+00,3.468e+04,4.210e+04,1.484e+01,1.330e+04,1022,2.793e+04,2.49300e+03,0.6655000,0.024590,2.14e+03,0,,11111111111111111000000000000000,6357.00,4.21,-0.080,1.428,PHO54,PHO54,PHO54,DSEP,4.378e+00,1.192e+01,-4.0750e+00,2.07600,3.8560000e-01,5.7410e+00,6.4410000e-01,3.4190000e-01,1.29290000e+01,19.144681,37.853253,-1.2470000e+00,-5.6190000e-01,1.8860000e-05,1.0280000e-05,-9.73600000e-02,-1.51660000e-01,1.80220000e-01,0,0,0,-8.49650000e-02,-5.45760000e-02,0.1009800,0,0,0,4.3619,10.7221,84.9159,0.3658,2.5078,97.1264,NTP,NTP,5.75804155070000e-26,7.94772500e+00,-4.1361090000e-01,1.17744000e+00
301,2568971,1,q1_q17_dr24_tce,15-JAN-2015,002/002568/002568971/dv/kplr002568971-001-20141002224145_dvs.pdf,002/002568/002568971/dv/kplr002568971-20141002224145_dvr.pdf,5.088570,134.059,2.45497e+06,2.46849200000e-02,1.8908708,58.080,9.9980000e-01,4.6120,2.3060000e+00,1.8820000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4858936,-0.0353840,0.5573648,-0.3372288,263,mandel-agol_geometric_transit_model,1,2.9590000e+01,8.547e+03,1.023e+04,3.424e+01,3.302e+03,253,1.485e+04,1.14900e+03,5.2660000,0.067330,1.79e+03,1,1,11111111111111111000000000000000,7514.00,4.05,-0.200,1.955,KIC0,KIC0,KIC0,DSEP,1.104e+01,2.800e+01,-1.1230e+01,4.02800,1.1500000e+00,6.9500e+00,1.0570000e+00,4.0120000e-01,4.27970000e+01,19.340582,37.845237,-2.7520000e-01,9.7480000e-02,3.6900000e-04,-2.3120000e-04,3.36140000e-01,7.09730000e-01,7.85310000e-01,0,0,0,4.75140000e-01,6.51460000e-01,0.8063200,0,0,0,5.9202,29.9982,64.0816,7.6631,16.4682,75.8687,NTP,NTP,3.81546378100000e-128,7.82669500e+00,-6.3334220000e-01,1.19029400e+00
304,2579814,1,q1_q17_dr24_tce,15-JAN-2015,002/002579/002579814/dv/kplr002579814-001-20141002224145_dvs.pdf,002/002579/002579814/dv/kplr002579814-20141002224145_dvr.pdf,2.790910,133.906,2.45497e+06,4.61259640000e-03,1.1893980,49.080,7.7910000e-01,11.3700,1.3190000e-01,2.1050000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.4179886,0.4830290,-0.1703018,-0.0087966,490,mandel-agol_geometric_transit_model,1,9.0260000e+00,3.162e+04,3.844e+04,1.009e+01,6.214e+03,477,3.943e+03,7.94100e+02,0.7520000,0.040250,1.63e+03,0,,11111111111111111000000000000000,6072.00,4.14,0.020,1.494,PHO1,KIC0,KIC0,DSEP,5.111e+00,7.116e+00,-6.9260e+00,4.56000,3.2670000e-04,1.5610e+00,1.2680000e+00,9.7330000e-01,1.25950000e+02,19.486778,37.886437,5.8440000e+00,7.7650000e+00,-1.1810000e-04,-1.7660000e-04,9.59360000e-01,2.64350000e+00,2.81220000e+00,0,0,0,1.14990000e+00,2.48220000e+00,2.7356000,0,0,0,0.4504,19.2208,80.3288,0.0590,6.0204,93.9206,NTP,NTP,6.06277515100000e-11,7.92449500e+00,-6.5538340000e-01,1.20732900e+00
316,2835657,1,q1_q17_dr24_tce,15-JAN-2015,002/002835/002835657/dv/kplr002835657-001-20141002224145_dvs.pdf,002/002835/002835657/dv/kplr002835657-20141002224145_dvr.pdf,0.761739,131.957,2.45496e+06,7.63702590000e-03,1.8098437,60.190,8.9980000e-01,1.4580,5.6270000e-02,4.7420000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.6018560,-0.2903010,0.9013360,-0.4139320,1757,mandel-agol_geometric_transit_model,1,8.6960000e+00,2.081e+04,2.578e+04,9.491e+00,2.249e+04,1729,4.070e+04,3.21300e+03,8.9430000,0.023390,4.92e+03,0,,11111111111111111000000000000000,5210.00,2.85,0.070,10.730,PHO1,AST9,KIC0,DSEP,1.546e+01,7.402e+00,-4.2300e+00,2.20200,9.7000000e-02,3.3610e+00,1.1750000e+00,5.7150000e-01,3.71990000e+00,19.132312,38.071162,7.0860000e-02,1.1490000e-01,-1.0100000e-05,-2.8050000e-05,-1.27880000e-02,7.57960000e-03,1.48660000e-02,0,0,0,-1.09110000e-01,-8.05110000e-02,0.1356000,0,0,0,1.2146,12.3486,86.4368,0.1587,2.8675,96.9738,NTP,NTP,3.68755360790000e-10,8.52867800e+00,2.1264380000e-03,1.20218200e+00
323,2860793,2,q1_q17_dr24_tce,15-JAN-2015,002/002860/002860793/dv/kplr002860793-002-20141002224145_dvs.pdf,002/002860/002860793/dv/kplr002860793-20141002224145_dvr.pdf,3.728820,132.441,2.45497e+06,6.68228120000e-03,5.1182018,89.830,1.5430000e-02,5.6020,3.7200000e-02,5.2220000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3142878,0.9673834,-0.9468508,0.3316514,323,mandel-agol_geometric_transit_model,1,9.5400000e+00,1.243e+04,1.485e+04,1.007e+01,3.666e+03,281,2.961e+03,6.63400e+02,1.1390000,0.052020,1.67e+03,1,,11111111111111111000000000000000,6888.00,4.18,-0.160,1.562,PHO1,KIC0,KIC0,DSEP,4.139e+00,8.653e+00,-6.7180e+00,2.15700,3.6920000e-03,4.0110e+00,1.1030000e+00,7.7630000e-01,-1.00000000e+00,19.547264,38.003233,1.8110000e+00,-3.1470000e-01,0.0000000e+00,0.0000000e+00,2.06240000e-01,-6.46780000e-01,6.78860000e-01,0,0,0,8.34690000e-02,-5.46670000e-01,0.5530100,0,0,0,1.5472,13.0248,85.4280,0.1688,3.1169,96.7143,NTP,NTP,2.80589112840000e-14,8.17177900e+00,-1.2308480000e-01,1.16754200e+00
325,1430207,1,q1_q17_dr24_tce,15-JAN-2015,001/001430/001430207/dv/kplr001430207-001-20141002224145_dvs.pdf,001/001430/001430207/dv/kplr001430207-20141002224145_dvr.pdf,399.527000,490.221,2.45532e+06,8.63631290000e-03,227.6620800,89.870,5.0150000e-01,11.7300,1.3380000e-01,9.0790000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.8759588,-1.1164328,1.6477308,-0.4756236,3,mandel-agol_geometric_transit_model,1,1.9790000e+00,2.156e+02,2.766e+02,8.318e+01,3.900e+01,2,8.566e+02,5.15500e+01,22.3200000,1.050000,8.37e+02,0,,11101111111111111000000000000000,3995.00,1.67,0.240,23.680,KIC0,KIC0,KIC0,DSEP,1.473e+02,9.849e+00,-1.2910e+01,0.66530,7.5620000e-02,1.4800e+01,2.0100000e-01,1.3110000e+00,5.30920000e+00,19.393484,37.005745,-3.3550000e-01,-1.4740000e+01,1.9650000e-05,1.4080000e-03,-6.73160000e-01,6.80830000e-01,9.57430000e-01,0,0,0,-7.57100000e-01,6.73870000e-01,1.0136000,0,0,0,0.7527,0.5636,98.6836,0.0707,0.7147,99.2145,NTP,NTP,1.55977352830000e-10,1.11525200e+01,-2.4207600000e+00,1.95807700e+00
326,1430590,1,q1_q17_dr24_tce,15-JAN-2015,001/001430/001430590/dv/kplr001430590-001-20141002224145_dvs.pdf,001/001430/001430590/dv/kplr001430590-20141002224145_dvr.pdf,0.693353,131.982,2.45496e+06,5.23322670000e-03,1.2421012,43.570,9.0000000e-01,1.9090,5.1200000e-02,2.4050000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.3725028,0.8646702,-0.8678350,0.3125970,1928,mandel-agol_geometric_transit_model,1,1.2010000e+01,2.899e+04,3.540e+04,9.556e+00,2.461e+04,1892,4.527e+04,3.03400e+03,1.9020000,0.018950,3.98e+03,0,,11111111111111111000000000000000,6809.00,3.67,-0.020,3.331,PHO1,KIC0,KIC0,DSEP,1.032e+01,9.557e+00,-4.6090e+00,1.96900,7.9210000e-02,4.8530e+00,1.2560000e+00,4.8220000e-01,1.33200000e+01,19.400551,37.031505,6.3360000e-01,-8.1100000e-01,-2.3980000e-05,2.7470000e-05,1.23390000e-01,-6.98870000e-02,1.41810000e-01,0,0,0,5.02930000e-02,3.01130000e-03,0.0503830,0,0,0,0.1873,4.7452,95.0675,0.0000,1.2101,98.7899,NTP,NTP,4.13906308440000e-19,7.43469900e+00,-1.0451000000e+00,1.19719200e+00
340,2297728,1,q1_q17_dr24_tce,15-JAN-2015,002/002297/002297728/dv/kplr002297728-001-20141002224145_dvs.pdf,002/002297/002297728/dv/kplr002297728-20141002224145_dvr.pdf,1.800160,132.679,2.45497e+06,5.73279990000e-03,2.3481874,87.550,1.0020000e-01,5.8610,3.3740000e-02,3.8520000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2523152,1.0721391,-1.0065448,0.3447604,746,mandel-agol_geometric_transit_model,1,9.9280000e+00,3.279e+04,4.047e+04,1.631e+01,9.464e+03,727,3.224e+04,5.32800e+03,0.9127000,0.030200,2.03e+03,0,,11111111111111111000000000000000,6634.00,4.16,-0.360,1.459,PHO1,KIC0,KIC0,DSEP,9.136e+00,8.766e+00,-5.7630e+00,3.86500,1.5160000e-02,2.2680e+00,1.1330000e+00,6.5750000e-01,8.92010000e+00,19.350129,37.682708,3.1770000e-02,1.5400000e+00,-3.7100000e-06,-3.3470000e-05,-1.04870000e+00,3.24010000e+00,3.40550000e+00,0,0,0,-9.79580000e-01,4.02540000e+00,4.1429000,0,0,0,0.0204,6.0574,93.9222,0.0000,1.4791,98.5209,NTP,NTP,4.74401490330000e-10,1.01209200e+01,3.8201730000e-01,1.37063700e+00
341,2297728,2,q1_q17_dr24_tce,15-JAN-2015,002/002297/002297728/dv/kplr002297728-002-20141002224145_dvs.pdf,002/002297/002297728/dv/kplr002297728-20141002224145_dvr.pdf,0.535446,131.683,2.45496e+06,3.86999730000e-03,1.0063959,21.680,9.3520000e-01,1.4830,4.4420000e-02,1.2270000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.2523152,1.0721391,-1.0065448,0.3447604,1536,mandel-agol_geometric_transit_model,1,4.4900000e+00,2.396e+04,2.555e+04,1.256e+01,1.862e+04,1431,2.887e+04,3.60500e+03,0.6161000,0.013450,3.05e+03,0,,11111111111111111000000000000000,6634.00,4.16,-0.360,1.459,PHO1,KIC0,KIC0,DSEP,5.095e+00,9.073e+00,-5.4400e+00,4.24600,1.1770000e-01,2.1370e+00,4.9490000e-01,5.9960000e-01,8.34000000e+00,19.350111,37.682771,-7.3050000e-01,1.7690000e+00,8.1750000e-06,-1.3490000e-05,-1.81840000e+00,2.88400000e+00,3.40940000e+00,0,0,0,-2.29360000e+00,4.12550000e+00,4.7202000,0,0,0,0.1067,4.2476,95.6458,0.0000,1.1662,98.8338,NTP,NTP,1.14064557880000e-11,9.62215900e+00,2.8132990000e-01,1.31484000e+00
